tweetid,smiley,abbr_score,vulgarity,word_complexity,avg_word_complexity,sentence_complexity,maturity
553501357156876290,0,0.0,0.0,7.529411764705882,0.5922009253139459,0.6296296296296297,0.2443661109887151
552792544132997121,0,0.0,0.0,8.625,0.678370786516854,0.5925925925925926,0.2541926758218893
552806757672964097,0,0.0,0.0,8.176470588235293,0.643093192333113,0.6296296296296297,0.2545445643925485
552982613288157184,0,0.0,0.0,8.2,0.6449438202247191,0.37037037037037035,0.2030628381190179
553184482241814530,0,0.0,0.0,5.894736842105263,0.4636309875813128,0.7037037037037037,0.23346693825700332
553575232867672064,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
553107921081749504,0,0.0,0.0,9.0,0.7078651685393259,0.5555555555555556,0.2526841448189763
553538058440941568,0,0.0,0.0,8.76923076923077,0.6897147796024201,0.48148148148148145,0.2342392522167803
553503184174710784,0,0.0,0.0,8.625,0.678370786516854,0.5925925925925926,0.2541926758218893
553467311261503488,0,0.0,0.0,5.181818181818182,0.40755873340143006,0.8148148148148148,0.24447470964324897
552805488631758849,0,0.0,0.0,7.5,0.5898876404494382,0.5925925925925926,0.23649604660840615
552984502063337472,0,0.0,0.0,9.2,0.7235955056179775,0.5555555555555556,0.2558302122347066
553548567420628992,0,0.0,0.0,5.75,0.452247191011236,0.8888888888888888,0.26822721598002497
552816020403269632,0,0.0,0.0,5.6521739130434785,0.4445530043966781,0.8518518518518519,0.259280971249706
553544694765215745,0,0.0,0.0,7.722222222222222,0.6073657927590512,0.6666666666666666,0.2548064918851436
553590835850514433,0,0.0,0.0,11.5,0.904494382022472,0.37037037037037035,0.25497295047856844
553550301886955520,0,0.0,0.0,6.764705882352941,0.5320555188367482,0.6296296296296297,0.23233702969327555
553587013409325058,0,0.0,0.0,6.909090909090909,0.54341164453524,0.4074074074074074,0.19016381038852948
553586897168392192,0,0.0,0.0,8.933333333333334,0.702621722846442,0.5555555555555556,0.2516354556803995
553478289474740224,0,0.0,0.0,7.705882352941177,0.6060806345009915,0.6296296296296297,0.2471420528261242
553476880339599360,0,0.0,0.0,10.76923076923077,0.847018150388937,0.48148148148148145,0.2656999263740837
552996335319007233,0,0.06666666666666667,0.0,8.2,0.6449438202247191,0.5555555555555556,0.2534332084893883
552848620375261184,0,0.0,0.0,9.285714285714286,0.7303370786516855,0.5185185185185185,0.2497711194340408
552791196247269378,0,0.0,0.0,7.777777777777778,0.6117353308364545,0.6666666666666666,0.2556803995006242
552978099357237248,0,0.0,0.0,7.333333333333333,0.5767790262172284,0.6666666666666666,0.24868913857677902
553512735192141826,0,0.0,0.0,5.826086956521739,0.45823155837811436,0.8518518518518519,0.2620166820459932
552792802309181440,0,0.0,0.0,7.928571428571429,0.6235955056179776,0.5185185185185185,0.22842280482729924
553212962044149761,0,0.0,0.0,7.823529411764706,0.6153337739590218,0.6296296296296297,0.24899268071773029
553518472798683136,0,0.0,0.0,6.777777777777778,0.533083645443196,0.6666666666666666,0.23995006242197253
553474188259102720,0,0.0,0.0,9.571428571428571,0.752808988764045,0.5185185185185185,0.25426550145651267
552793679082311680,0,0.0,0.0,8.0,0.6292134831460674,0.5925925925925926,0.24436121514773199
553558982476828674,0,0.0,0.0,5.75,0.452247191011236,0.8888888888888888,0.26822721598002497
552806309540528128,0,0.0,0.0,10.166666666666666,0.799625468164794,0.4444444444444444,0.2488139825218477
521360486387175424,0,0.0,0.0,7.352941176470588,0.5783212161269002,0.6296296296296297,0.241590169151306
521346721226711040,0,0.0,0.0,9.0,0.7078651685393259,0.37037037037037035,0.21564710778193924
500389488217309184,0,0.043478260869565216,0.0,5.956521739130435,0.4684904738641915,0.8518518518518519,0.2727641173171217
500332933098385408,0,0.0,0.043478260869565216,6.086956521739131,0.47874938935026873,0.8518518518518519,0.2748159004143372
500298752469770240,0,0.0,0.0,7.444444444444445,0.585518102372035,0.6666666666666666,0.25043695380774034
500281094239817728,0,0.0,0.0,5.115384615384615,0.40233362143474505,0.9629629629629629,0.27305931687954155
500363126294863876,0,0.0,0.0,6.333333333333333,0.49812734082397003,0.7777777777777778,0.25518102372034956
500279189405433858,0,0.0,0.0,5.714285714285714,0.44943820224719105,0.7777777777777778,0.24544319600499379
498430783699554305,0,0.0,0.0,7.4375,0.5849719101123596,0.5925925925925926,0.23551290054099044
500284699546517505,0,0.0,0.0,5.75,0.452247191011236,0.5925925925925926,0.2089679567207657
499530130487017472,0,0.0,0.0,6.523809523809524,0.5131086142322098,0.7777777777777778,0.2581772784019975
500290456845299714,0,0.0,0.0,6.318181818181818,0.49693564862104195,0.8148148148148148,0.26235009268717135
500307001629745152,0,0.0,0.0,7.0,0.550561797752809,0.6296296296296297,0.2360382854764877
500381163866062848,0,0.0,0.0,6.888888888888889,0.5418227215980026,0.6666666666666666,0.24169787765293385
499368931367608320,0,0.0,0.0,6.3,0.4955056179775281,0.7407407407407407,0.24724927174365377
500363740311982081,0,0.0,0.0,5.380952380952381,0.42322097378277157,0.7777777777777778,0.24019975031210988
500280838710247424,0,0.0,0.0,6.529411764705882,0.5135492399206874,0.6296296296296297,0.22863577391006337
500258409988763649,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
500327106824245249,0,0.0,0.0,5.869565217391305,0.46165119687347345,0.8518518518518519,0.2627006097450651
499456140044824576,0,0.0,0.0,5.185185185185185,0.40782355389096964,1.0,0.2815647107781939
500286058664579072,0,0.0,0.0,10.153846153846153,0.7986171132238548,0.48148148148148145,0.25601971894106723
499366666300846081,0,0.0,0.0,6.476190476190476,0.5093632958801498,0.7777777777777778,0.2574282147315855
500413818368184321,0,0.0,0.0,7.529411764705882,0.5922009253139459,0.6296296296296297,0.2443661109887151
500377906305327104,0,0.06666666666666667,0.0,9.266666666666667,0.7288389513108615,0.5555555555555556,0.27021223470661676
500280422295937024,0,0.0,0.0,5.777777777777778,0.4544319600499376,0.6666666666666666,0.22421972534332085
500281131057811456,0,0.0,0.0,7.777777777777778,0.6117353308364545,0.6666666666666666,0.2556803995006242
500270780832174080,0,0.0,0.0,7.882352941176471,0.6199603436880371,0.6296296296296297,0.24991799466353334
498280126254428160,0,0.0,0.0,6.0625,0.47682584269662925,0.5925925925925926,0.21388368705784436
500371149713178625,0,0.0,0.0,6.266666666666667,0.49288389513108616,0.5555555555555556,0.20968789013732833
499612545909415938,0,0.0,0.0,6.619047619047619,0.5205992509363296,0.7777777777777778,0.2596754057428215
500319801344929795,0,0.0,0.0,8.846153846153847,0.6957649092480555,0.48148148148148145,0.23544927814590738
500378223977721856,0,0.0,0.0,5.75,0.452247191011236,0.8888888888888888,0.26822721598002497
500354773133299713,0,0.0,0.0,6.466666666666667,0.5086142322097379,0.5555555555555556,0.21283395755305873
500308076004929537,0,0.0,0.0,6.2272727272727275,0.489785495403473,0.8148148148148148,0.26092006204365753
500319675797209088,0,0.0,0.0,5.882352941176471,0.4626569729015202,0.6296296296296297,0.21845732050622998
500288349924782080,0,0.0,0.0,5.956521739130435,0.4684904738641915,0.8518518518518519,0.2640684651432087
500294803402137600,0,0.0,0.0,9.307692307692308,0.732065687121867,0.48148148148148145,0.24270943372066972
500378522788315137,0,0.0,0.0,7.315789473684211,0.5753991720875222,0.7037037037037037,0.2558205751582452
500394061887709184,0,0.0,0.0,5.384615384615385,0.4235090751944685,0.9629629629629629,0.2772944076314863
500278045597368320,0,0.0,0.0,8.5,0.6685393258426967,0.5185185185185185,0.23741156887224305
500377145349521411,0,0.0,0.0,5.565217391304348,0.43771372740595993,0.8518518518518519,0.25791311585156235
500303431928922113,0,0.0,0.0,7.777777777777778,0.6117353308364545,0.6666666666666666,0.2556803995006242
500279160795721728,0,0.0,0.0,5.384615384615385,0.4235090751944685,0.9629629629629629,0.2772944076314863
500391222075076610,0,0.0,0.0,5.681818181818182,0.44688457609805926,0.8148148148148148,0.2523398781825748
500295393301647360,0,0.0,0.0,5.6,0.4404494382022472,0.7407407407407407,0.2362380357885976
500327120770301952,0,0.0,0.0,6.117647058823529,0.48116325181758096,0.6296296296296297,0.2221585762894421
500341884678836224,0,0.0,0.0,6.7894736842105265,0.5340035481963336,0.7037037037037037,0.24754145038000744
500347114975944705,0,0.0,0.0,9.066666666666666,0.7131086142322097,0.5555555555555556,0.2537328339575531
580348081100734464,0,0.0,0.0,6.65,0.5230337078651686,0.7407407407407407,0.2527548897211819
580325090367315968,0,0.0,0.0,6.85,0.5387640449438202,0.7407407407407407,0.2559009571369122
580333763512705025,0,0.0,0.0,7.368421052631579,0.5795387344766411,0.7037037037037037,0.25664848763606896
580332109782466561,0,0.0,0.0,5.185185185185185,0.40782355389096964,1.0,0.2815647107781939
581473088249958400,0,0.0,0.0,8.411764705882353,0.6615994712491738,0.6296296296296297,0.2582458201757607
580331561398108160,0,0.0,0.0,6.857142857142857,0.5393258426966292,0.7777777777777778,0.2634207240948814
580333909008871424,0,0.0,0.0,7.666666666666667,0.602996254681648,0.6666666666666666,0.2539325842696629
580321156508577792,0,0.0,0.0,6.25,0.4915730337078652,0.7407407407407407,0.2464627548897212
580371845997682688,0,0.0,0.0,6.533333333333333,0.5138576779026217,0.5555555555555556,0.21388264669163543
581063377226637312,0,0.0,0.0,5.9375,0.46699438202247195,0.5925925925925926,0.21191739492301293
581047170637381632,0,0.0,0.0,6.777777777777778,0.533083645443196,0.6666666666666666,0.23995006242197253
581293286268129280,0,0.0,0.0,6.166666666666667,0.4850187265917604,0.6666666666666666,0.2303370786516854
580319184652890113,0,0.0,0.0,7.333333333333333,0.5767790262172284,0.6666666666666666,0.24868913857677902
580882341880446977,0,0.0,0.0,9.384615384615385,0.7381158167675023,0.48148148148148145,0.24391945964979675
580319078155468800,0,0.0,0.0,8.0,0.6292134831460674,0.37037037037037035,0.19991677070328756
580320684305416192,0,0.0,0.0,7.5,0.5898876404494382,0.6666666666666666,0.251310861423221
581386094337474560,0,0.0625,0.0,8.6875,0.6832865168539326,0.5925925925925926,0.26767582188930505
580360165540642816,0,0.0,0.0,7.052631578947368,0.5547013601419278,0.7037037037037037,0.25168101276912636
580339547269144576,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
580340476949086208,0,0.0,0.0,8.777777777777779,0.690387016229713,0.3333333333333333,0.20474406991260924
580326222107951104,0,0.0,0.0,6.666666666666667,0.5243445692883896,0.7777777777777778,0.2604244694132335
580324027715063808,0,0.0,0.0,7.071428571428571,0.5561797752808989,0.5185185185185185,0.21493965875988347
580323060533764097,0,0.0,0.0,9.857142857142858,0.7752808988764046,0.25925925925925924,0.20690803162713278
580322453928431617,0,0.0,0.0,7.105263157894737,0.5588409225310468,0.7037037037037037,0.25250892524695007
580339825649291264,0,0.0,0.0,9.5,0.7471910112359551,0.4444444444444444,0.2383270911360799
524942470472548352,0,0.0,0.0,5.25,0.41292134831460675,0.5925925925925926,0.20110278818143987
525060425184858112,0,0.0,0.0,6.9,0.5426966292134832,0.7407407407407407,0.2566874739908448
524931324763992064,0,0.0,0.0,6.466666666666667,0.5086142322097379,0.5555555555555556,0.21283395755305873
525023025792835585,0,0.06666666666666667,0.0,9.333333333333334,0.7340823970037454,0.5555555555555556,0.2712609238451935
524926235030589440,0,0.0,0.0,7.555555555555555,0.5942571785268415,0.6666666666666666,0.25218476903870163
524981436252950528,0,0.0,0.0,6.136363636363637,0.48263534218590404,0.8148148148148148,0.25949003140014376
525032872647065600,0,0.0,0.0,8.6875,0.6832865168539326,0.5925925925925926,0.25517582188930504
525058976376193024,0,0.0,0.0,6.181818181818182,0.48621041879468846,0.8148148148148148,0.26020504672190065
525028734991343617,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
524983581983375360,0,0.0,0.0,6.523809523809524,0.5131086142322098,0.7777777777777778,0.2581772784019975
524941132237910016,0,0.0,0.0,8.666666666666666,0.6816479400749064,0.5555555555555556,0.2474406991260924
524949443607412737,0,0.0,0.0,6.076923076923077,0.47796024200518583,0.48148148148148145,0.19188834469733346
524923676484177920,0,0.0,0.0,7.916666666666667,0.6226591760299626,0.4444444444444444,0.2134207240948814
524975705206304769,0,0.0,0.0,6.5,0.5112359550561798,0.6666666666666666,0.2355805243445693
525025463648137216,0,0.0,0.0,5.833333333333333,0.45880149812734083,0.8888888888888888,0.269538077403246
524940659778920448,0,0.0,0.0,8.666666666666666,0.6816479400749064,0.5555555555555556,0.2474406991260924
524947674164760577,0,0.0,0.0,6.523809523809524,0.5131086142322098,0.7777777777777778,0.2581772784019975
524952883343925249,0,0.0,0.0,10.0,0.7865168539325843,0.4074074074074074,0.23878485226799834
524972443308683264,0,0.0,0.0,8.166666666666666,0.6423220973782772,0.4444444444444444,0.21735330836454433
524929497205055488,0,0.0,0.0,7.315789473684211,0.5753991720875222,0.7037037037037037,0.2558205751582452
524944399890124801,0,0.0,0.0,6.2727272727272725,0.4933605720122574,0.8148148148148148,0.26163507736541447
524925987239120897,0,0.0,0.0,7.545454545454546,0.5934627170582227,0.4074074074074074,0.20017402489312602
524947416869388288,0,0.0,0.0,5.833333333333333,0.45880149812734083,0.4444444444444444,0.18064918851435705
524936872666353664,0,0.0,0.0,6.230769230769231,0.4900605012964564,0.48148148148148145,0.19430839655558757
524948866773184512,0,0.0,0.0,6.571428571428571,0.5168539325842697,0.7777777777777778,0.2589263420724095
525003468659228672,0,0.0,0.0,8.0,0.6292134831460674,0.6296296296296297,0.2517686225551394
524925730053181440,0,0.0,0.0,6.363636363636363,0.5005107252298263,0.8148148148148148,0.26306510800892824
524925050739490816,0,0.0,0.0,7.7272727272727275,0.6077630234933606,0.4074074074074074,0.20303408618015362
525025279803424768,0,0.0,0.0,7.315789473684211,0.5753991720875222,0.7037037037037037,0.2558205751582452
524932935137628160,0,0.0,0.0,5.0476190476190474,0.3970037453183521,0.7777777777777778,0.23495630461922595
524947867975561216,0,0.0,0.0,7.333333333333333,0.5767790262172284,0.6666666666666666,0.24868913857677902
524965775036387329,0,0.0,0.0,8.176470588235293,0.643093192333113,0.6296296296296297,0.2545445643925485
524995771587108864,0,0.0,0.0,6.318181818181818,0.49693564862104195,0.8148148148148148,0.26235009268717135
524927281048080385,0,0.0,0.0,6.842105263157895,0.5381431105854524,0.7037037037037037,0.24836936285783123
524966904885428226,0,0.0,0.0,8.833333333333334,0.6947565543071162,0.4444444444444444,0.22784019975031217
524969201102901248,0,0.0,0.0,9.916666666666666,0.7799625468164794,0.4444444444444444,0.24488139825218475
524923462398513152,0,0.0,0.0,5.2272727272727275,0.41113381001021454,0.8148148148148148,0.24518972496500585
524932056560963584,0,0.0,0.0,6.176470588235294,0.4857898215465962,0.6296296296296297,0.22308389023524516
524956129017995264,0,0.0,0.0,6.9,0.5426966292134832,0.7407407407407407,0.2566874739908448
524943490887991296,0,0.0,0.0,5.666666666666667,0.4456928838951311,0.6666666666666666,0.22247191011235956
525049639016615937,0,0.0,0.0,6.571428571428571,0.5168539325842697,0.7777777777777778,0.2589263420724095
524959809402331137,0,0.0,0.0,7.166666666666667,0.5636704119850188,0.6666666666666666,0.24606741573033708
524980744658382848,0,0.0,0.0,5.85,0.4601123595505618,0.7407407407407407,0.2401706200582605
524924619812511746,0,0.0,0.0,7.133333333333334,0.5610486891385769,0.5555555555555556,0.22332084893882648
524993533212897281,0,0.0,0.0,5.6,0.4404494382022472,0.5555555555555556,0.19920099875156055
524970851675176960,0,0.0,0.0,8.6875,0.6832865168539326,0.5925925925925926,0.25517582188930504
524935485370929152,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
524926472432410625,0,0.0,0.0,7.352941176470588,0.5783212161269002,0.6296296296296297,0.241590169151306
524964948683005952,0,0.0,0.0,6.318181818181818,0.49693564862104195,0.8148148148148148,0.26235009268717135
524937542131793920,0,0.0,0.0,5.416666666666667,0.4260299625468165,0.4444444444444444,0.1740948813982522
524922729485848576,0,0.0,0.0,6.388888888888889,0.5024968789013733,0.6666666666666666,0.23383270911360796
525056576038518785,0,0.0,0.0,8.333333333333334,0.6554307116104869,0.5555555555555556,0.2421972534332085
524925215235911680,0,0.0,0.0,9.833333333333334,0.7734082397003746,0.4444444444444444,0.24357053682896385
524990163446140928,0,0.0,0.0,6.0,0.4719101123595506,0.7407407407407407,0.24253017062005827
525019752507658240,0,0.0,0.0,8.733333333333333,0.6868913857677902,0.5555555555555556,0.24848938826466913
524962142563610625,0,0.0,0.0,6.095238095238095,0.4794007490636704,0.7777777777777778,0.25143570536828963
524991576163250176,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
525068915068923904,0,0.0,0.0,10.23076923076923,0.8046672428694901,0.48148148148148145,0.2572297448701943
529540733020405760,0,0.0,0.0,7.0,0.550561797752809,0.7407407407407407,0.25826050769870995
529739968470867968,0,0.0,0.0,9.9,0.7786516853932585,0.37037037037037035,0.22980441115272576
529687410611728384,0,0.0,0.0,7.076923076923077,0.5566119273984442,0.48148148148148145,0.20761868177598514
529695367680761856,0,0.0,0.0,6.6,0.5191011235955056,0.37037037037037035,0.1778942987931752
529654186791944192,0,0.0,0.0,8.833333333333334,0.6947565543071162,0.4444444444444444,0.22784019975031217
529713467184676864,0,0.0,0.0,8.625,0.678370786516854,0.2962962962962963,0.19493341656263005
529720273285566464,0,0.0,0.0,6.1875,0.48665730337078655,0.5925925925925926,0.21584997919267584
529689679411810304,0,0.0,0.0625,6.5,0.5112359550561798,0.5925925925925926,0.23326570952975448
529660296080916480,0,0.0,0.0,5.782608695652174,0.45481191988275527,0.8518518518518519,0.26133275434692144
529653029747064832,0,0.0,0.0,6.944444444444445,0.5461922596754057,0.6666666666666666,0.24257178526841447
529695483661664257,0,0.0,0.0,7.714285714285714,0.6067415730337079,0.5185185185185185,0.22505201831044527
529716453792956416,0,0.0,0.0,8.181818181818182,0.6435137895812053,0.4074074074074074,0.21018423939772254
576319832800555008,0,0.0,0.0,8.5625,0.6734550561797753,0.5925925925925926,0.25320952975447353
576513463738109954,0,0.0,0.0,7.3125,0.5751404494382023,0.5925925925925926,0.23354660840615898
576829262927413248,0,0.0,0.0,7.666666666666667,0.602996254681648,0.6666666666666666,0.2539325842696629
576323086888361984,0,0.0,0.0,7.923076923076923,0.6231633535004322,0.48148148148148145,0.2209289669963827
576755174531862529,0,0.058823529411764705,0.0,7.529411764705882,0.5922009253139459,0.6296296296296297,0.25613081687106803
576276947648405505,0,0.0,0.0,10.0,0.7865168539325843,0.4444444444444444,0.24619225967540573
577258317942149120,0,0.0,0.0,8.117647058823529,0.6384666226040978,0.6296296296296297,0.2536192504467455
576796432730071040,0,0.0,0.0,7.611111111111111,0.5986267166042447,0.6666666666666666,0.25305867665418225
576812998418939904,0,0.0,0.0,8.75,0.6882022471910113,0.5925925925925926,0.2561589679567208
544319832486064128,0,0.0,0.0,8.0,0.6292134831460674,0.5925925925925926,0.24436121514773199
544306402731507712,0,0.0,0.0,7.052631578947368,0.5547013601419278,0.7037037037037037,0.25168101276912636
544517264054423552,0,0.0,0.0,7.0,0.550561797752809,0.37037037037037035,0.18418643362463588
544292129972170752,0,0.0,0.0,7.769230769230769,0.6110630942091616,0.48148148148148145,0.21850891513812862
544309275141885952,0,0.0,0.0,8.625,0.678370786516854,0.5925925925925926,0.2541926758218893
544271362022338560,0,0.0,0.0,6.7,0.5269662921348315,0.7407407407407407,0.2535414065751144
544374511194632192,0,0.0,0.0,7.2631578947368425,0.5712596096984034,0.7037037037037037,0.2549926626804214
544329935943237632,0,0.0,0.0,5.208333333333333,0.4096441947565543,0.8888888888888888,0.2597066167290886
544293753130082305,0,0.0,0.0,8.76923076923077,0.6897147796024201,0.48148148148148145,0.2342392522167803
544399927045283840,0,0.0,0.0,6.619047619047619,0.5205992509363296,0.7777777777777778,0.2596754057428215
544268732046913536,0,0.0,0.0,5.842105263157895,0.459491425192194,0.7037037037037037,0.23263902577917955
544333764814323713,0,0.0,0.0,9.0,0.7078651685393259,0.4444444444444444,0.23046192259675405
544380742076088320,0,0.0,0.0,8.117647058823529,0.6384666226040978,0.6296296296296297,0.2536192504467455
544271284796784640,0,0.0,0.0,8.5,0.6685393258426967,0.5925925925925926,0.25222638368705785
544282227035869184,0,0.0,0.0,8.846153846153847,0.6957649092480555,0.48148148148148145,0.23544927814590738
544289311504355328,0,0.0,0.0,8.454545454545455,0.6649642492339123,0.4074074074074074,0.21447433132826393
544290258951892992,0,0.0,0.0,8.090909090909092,0.6363636363636365,0.4074074074074074,0.20875420875420878
544510450101415936,0,0.0,0.0,7.0,0.550561797752809,0.5185185185185185,0.21381606325426547
544512108885725184,0,0.0,0.0,7.076923076923077,0.5566119273984442,0.48148148148148145,0.20761868177598514
544328894812549121,0,0.0,0.0,10.214285714285714,0.8033707865168539,0.5185185185185185,0.2643778610070745
544289409294553088,0,0.0,0.0,8.9,0.7000000000000001,0.37037037037037035,0.21407407407407408
544491151118860289,0,0.0,0.0,6.380952380952381,0.5018726591760301,0.7777777777777778,0.2559300873907616
544515538383564801,0,0.0,0.0,10.0,0.7865168539325843,0.5185185185185185,0.26100707449022054
544283772569788416,0,0.0,0.0,8.142857142857142,0.6404494382022472,0.25925925925925924,0.1799417394923013
544358533819420672,0,0.0,0.0,7.647058823529412,0.6014540647719763,0.6296296296296297,0.2462167388803212
544520273718812672,0,0.0,0.0,8.3125,0.6537921348314607,0.5925925925925926,0.24927694548481066
544272537341812736,0,0.0,0.0,8.071428571428571,0.6348314606741573,0.5185185185185185,0.23066999583853515
544297696308518912,0,0.0,0.0,7.666666666666667,0.602996254681648,0.6666666666666666,0.2539325842696629
544306719686656000,0,0.0,0.0,6.9,0.5426966292134832,0.7407407407407407,0.2566874739908448
544367462012432384,0,0.0,0.0,8.285714285714286,0.6516853932584271,0.5185185185185185,0.2340407823553891
544324444773433348,0,0.0,0.0,6.857142857142857,0.5393258426966292,0.7777777777777778,0.2634207240948814
544511199702822913,0,0.0,0.0,6.666666666666667,0.5243445692883896,0.4444444444444444,0.1937578027465668
544305745416581120,0,0.0,0.0,7.333333333333333,0.5767790262172284,0.6666666666666666,0.24868913857677902
544269749405097984,0,0.0,0.0,9.615384615384615,0.756266205704408,0.48148148148148145,0.2475495374371779
544512664769396736,0,0.0,0.0,10.9,0.857303370786517,0.37037037037037035,0.24553474823137744
544305540286148609,0,0.0,0.0,7.352941176470588,0.5783212161269002,0.6296296296296297,0.241590169151306
544291965513134080,0,0.0,0.0,6.7272727272727275,0.5291113381001022,0.4074074074074074,0.18730374910150194
544282005941530624,0,0.0,0.0,6.909090909090909,0.54341164453524,0.4074074074074074,0.19016381038852948
544274934835707905,0,0.0,0.0,6.8,0.5348314606741573,0.7407407407407407,0.2551144402829796
544352727971954690,0,0.0,0.0,7.166666666666667,0.5636704119850188,0.6666666666666666,0.24606741573033708
544277860555710464,0,0.0,0.0,7.157894736842105,0.5629804849201656,0.7037037037037037,0.2533368377247739
544391176137089024,0,0.0,0.0,7.166666666666667,0.5636704119850188,0.6666666666666666,0.24606741573033708
544504183341064192,0,0.0,0.0,9.538461538461538,0.7502160760587727,0.48148148148148145,0.24633951150805083
544476808566276097,0,0.0,0.0,8.75,0.6882022471910113,0.5925925925925926,0.2561589679567208
544358564484378624,0,0.0,0.0,7.705882352941177,0.6060806345009915,0.6296296296296297,0.2471420528261242
544278335455776769,0,0.0,0.0,6.4,0.503370786516854,0.37037037037037035,0.17474823137744486
544382892378714113,0,0.0,0.0,9.076923076923077,0.7139152981849611,0.48148148148148145,0.23907935593328852
544289941996326912,0,0.0,0.0,10.363636363636363,0.8151174668028601,0.4074074074074074,0.2445049748420535
